"HyperLynx Oscilloscope .CSV file"

"Design file: IFA_ESP32.HYP         Designer: Joshua Anthony"
"Created on: 08 March 2025   Time: 09:25:40"
"Created by: HyperLynx VX2.10 build 19246144"
"Comment: "
"Probe 1: U2.1 (at pin)"
"Probe 2: ANT1.1 (at pin)"
"Probe 3: C16.2 (at pin)"
"Probe 4: C18.2 (at pin)"
"Probe 5: L3.1 (at pin)"
"Probe 6: L3.2 (at pin)"
"","Time","Probe V V [U2.1 (at pin)]","Probe V V [ANT1.1 (at pin)]","Probe V V [C16.2 (at pin)]","Probe V V [C18.2 (at pin)]","Probe V V [L3.1 (at pin)]","Probe V V [L3.2 (at pin)]"
""," 900.4733670e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 901.4510738e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 902.4287806e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 903.4064874e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 904.3841942e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 905.3619010e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 906.3396078e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 907.3173146e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 908.2950214e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 909.2727282e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 910.2504350e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 911.2282129e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 912.2059197e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 913.1836265e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 914.1613333e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 915.1390401e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 916.1167469e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 917.0944537e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 918.0721605e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 919.0498673e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 920.0275741e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 921.0052809e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 921.9829877e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 922.9607656e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 923.9384724e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 924.9161792e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 925.8938860e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 926.8715928e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 927.8492996e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 928.8270064e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 929.8047132e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 930.7824200e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 931.7601268e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 932.7378336e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 933.7155404e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 934.6932472e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 935.6710251e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 936.6487319e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 937.6264387e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 938.6041455e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 939.5818523e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 940.5595591e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 941.5372659e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 942.5149727e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 943.4926795e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 944.4703863e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 945.4480931e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 946.4258000e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 947.4035778e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 948.3812846e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 949.3589914e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 950.3366982e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 951.3144050e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 952.2921118e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 953.2698186e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 954.2475254e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 955.2252322e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 956.2029391e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 957.1806459e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 958.1583527e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 959.1361305e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 960.1138373e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 961.0915441e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 962.0692509e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 963.0469577e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 964.0246645e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 965.0023713e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 965.9800781e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 966.9577850e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 967.9354918e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 968.9131986e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 969.8909054e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 970.8686832e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 971.8463900e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 972.8240968e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 973.8018036e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 974.7795104e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 975.7572172e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 976.7349241e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 977.7126309e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 978.6903377e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 979.6680445e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 980.6457513e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 981.6234581e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 982.6012359e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 983.5789427e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 984.5566495e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 985.5343563e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 986.5120632e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 987.4897700e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 988.4674768e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 989.4451836e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 990.4228904e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 991.4005972e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 992.3783040e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 993.3560108e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 994.3337886e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 995.3114954e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 996.2892022e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 997.2669091e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 998.2446159e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 999.2223227e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
"","1000.2000295e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
